lon lat time count friction misfit shape s1a s1p s2a s2p s3a s3p
131.0 33.5 2017.0 10727 0.45 34.98843 0.17131914 258.2279 6.4281616 95.55731 83.268906 348.45197 1.9881668
132.0 33.5 2017.0 2898 0.7 27.987125 0.6170653 262.12915 1.417511 107.355286 88.433014 352.14566 0.6675186
133.0 33.5 2017.0 410 0.8 41.628174 0.9246504 93.31293 3.688385 339.25983 81.01251 183.84415 8.184349
134.0 33.5 2017.0 306 0.8 42.02028 0.9747337 92.83115 1.4445724 186.70897 69.550186 2.2939758 20.394112
135.0 33.5 2017.0 944 0.75 31.316683 0.861017 99.64819 3.5261917 189.82494 2.8656616 318.8426 85.45389
136.0 33.5 2017.0 901 0.7 33.327724 0.83360606 96.27014 5.0522766 186.49928 2.5901947 303.55035 84.319336
137.0 33.5 2017.0 100 0.8 43.0783 0.85751617 71.12955 2.7668228 166.3429 61.993073 339.66666 27.845589
130.0 34.5 2017.0 140 0.75 32.508736 0.74172264 259.94897 13.638115 121.903015 71.93083 352.81012 11.6252365
131.0 34.5 2017.0 532 0.8 29.887129 0.80233866 266.1033 6.828232 138.92657 78.791534 357.17108 8.84594
132.0 34.5 2017.0 1063 0.8 32.564 0.8621673 275.29382 3.9468765 143.91132 84.04178 5.601898 4.4563828
133.0 34.5 2017.0 5041 0.75 29.33823 0.6591896 109.368164 3.0033646 209.7989 73.83861 18.513794 15.864784
134.0 34.5 2017.0 4863 0.8 30.31248 0.6887713 108.86722 3.5192642 210.63928 73.22487 17.83142 16.380371
135.0 34.5 2017.0 2038 0.8 33.534252 0.9513476 95.835266 0.94348145 5.793396 2.541748 206.18427 87.28848
136.0 34.5 2017.0 2285 0.65 32.812534 0.89936805 95.03168 1.6360016 185.06494 1.1638718 310.4787 87.992004
137.0 34.5 2017.0 1282 0.8 35.16041 0.86536485 97.29303 5.222206 187.91061 6.7256317 329.74802 81.47012
138.0 34.5 2017.0 1120 0.8 42.889076 0.8877652 119.79074 7.08374 224.88858 64.49431 26.564331 24.36599
139.0 34.5 2017.0 820 0.8 44.232285 0.8875064 130.71777 13.229439 250.40097 64.60469 35.46808 21.265892
140.0 34.5 2017.0 276 0.7 35.607613 0.90038466 143.9837 27.020546 45.80356 15.589302 289.12796 58.14012
141.0 34.5 2017.0 36 0.8 63.241524 0.7402725 162.54248 31.301834 254.87482 3.8289185 351.12302 58.411118
131.0 35.5 2017.0 78 0.8 31.287025 0.78728116 268.92105 2.3412323 174.63708 61.306747 0.19726562 28.579567
132.0 35.5 2017.0 570 0.8 32.54631 0.8729941 280.95212 2.661255 180.01323 76.23663 11.591156 13.493652
133.0 35.5 2017.0 4741 0.75 27.99944 0.6328048 110.27539 3.1091843 210.64067 73.20085 19.353943 16.492058
134.0 35.5 2017.0 4641 0.75 29.714407 0.6687431 109.37988 3.3300247 210.57228 73.31311 18.402985 16.3321
135.0 35.5 2017.0 1211 0.8 35.020496 0.9689649 273.6766 0.97102356 4.9773254 53.25267 182.95195 36.73014
136.0 35.5 2017.0 1853 0.75 33.323032 0.9381611 275.65125 0.47174072 5.670044 2.2819443 173.9776 87.66971
137.0 35.5 2017.0 3632 0.55 27.96349 0.95433766 111.60834 2.5239105 202.38087 17.00779 13.424561 72.794586
138.0 35.5 2017.0 4063 0.7 29.040312 0.9536771 119.33215 2.2969284 227.93777 82.83447 29.058777 6.7837296
139.0 35.5 2017.0 1881 0.8 43.454453 0.9124547 125.13574 6.4750443 229.15636 64.89873 32.220306 24.13926
140.0 35.5 2017.0 1062 0.8 73.941185 0.6942048 154.28967 6.7574615 255.53345 58.71318 60.305725 30.385544
141.0 35.5 2017.0 741 0.8 59.037735 0.5500134 295.90463 52.081177 185.65639 15.088463 85.24759 33.82714
142.0 35.5 2017.0 88 0.45 38.69709 0.3406437 287.81406 54.27841 196.78253 0.74172974 106.24927 35.711456
134.0 36.5 2017.0 42 0.8 38.36067 0.9321024 288.76422 10.148293 196.20972 13.982101 53.596863 72.60004
135.0 36.5 2017.0 105 0.7 39.02178 0.8862151 280.93744 6.8475494 11.110077 1.4374084 112.90552 83.001785
136.0 36.5 2017.0 505 0.8 36.23321 0.9499113 280.68298 2.9472427 190.54323 2.7125473 57.98575 85.99281
137.0 36.5 2017.0 2747 0.7 23.591316 0.9884326 115.60864 1.4527893 208.02261 58.946304 24.735107 31.011986
138.0 36.5 2017.0 3442 0.7 25.043325 0.97681284 119.612915 0.31493378 210.86697 75.90141 29.533844 14.094902
139.0 36.5 2017.0 1951 0.8 34.21813 0.97158605 123.17633 0.82686615 213.61644 28.022438 31.623322 61.963165
140.0 36.5 2017.0 8573 0.65 39.669014 0.6927216 250.0098 84.551865 146.026 1.3202667 55.90387 5.2847824
141.0 36.5 2017.0 8130 0.65 34.602615 0.77787346 255.60219 83.001526 155.29053 1.2588043 65.13852 6.883194
142.0 36.5 2017.0 376 0.55 56.11512 0.14753528 211.86899 12.476028 315.5376 46.88391 111.00583 40.42404
136.0 37.5 2017.0 42 0.8 29.865408 0.6972378 295.5477 1.8008575 205.51093 1.1698914 82.5177 87.852234
137.0 37.5 2017.0 305 0.8 26.981384 0.97446 120.17639 0.10235596 210.26683 41.452972 30.060516 48.546844
138.0 37.5 2017.0 516 0.65 32.84602 0.9503221 302.63187 1.3050308 212.43866 8.419785 41.3768 81.47821
139.0 37.5 2017.0 1055 0.8 31.79552 0.9223945 124.220795 3.3791733 214.88898 11.172195 17.631622 78.31531
140.0 37.5 2017.0 8075 0.6 39.201138 0.67048514 235.54724 85.35437 143.24304 0.18717957 53.227844 4.641838
141.0 37.5 2017.0 7579 0.6 33.665165 0.77554697 240.03873 84.48053 332.5106 0.23877716 62.53363 5.514244
142.0 37.5 2017.0 308 0.8 59.313267 0.40290788 212.21349 11.208931 313.6088 44.914536 111.59497 42.91861
138.0 38.5 2017.0 22 0.5 52.76196 0.4728851 116.523315 20.452293 25.677612 2.266449 289.62985 69.411224
139.0 38.5 2017.0 195 0.65 37.25664 0.6054794 109.55853 3.6722107 199.66408 1.643898 313.73923 85.97571
140.0 38.5 2017.0 622 0.4 44.060013 0.42249304 274.242 1.3632278 184.23907 0.12351227 89.06262 88.63112
141.0 38.5 2017.0 491 0.2 46.692146 0.2678032 263.96002 2.230713 353.9872 0.69859314 101.366516 87.662415
142.0 38.5 2017.0 48 0.8 37.156906 0.6897276 171.63196 0.7655792 261.7859 11.366241 77.82959 78.607285
139.0 39.5 2017.0 68 0.7 36.00233 0.6674076 262.2405 4.4077835 172.22015 0.26358032 78.80475 85.584335
140.0 39.5 2017.0 640 0.65 41.137257 0.67327815 246.69601 4.416847 156.47528 2.8553848 33.68878 84.73741
141.0 39.5 2017.0 815 0.7 48.924778 0.6732297 246.46313 0.73926544 156.3653 7.535965 342.03308 82.4274
142.0 39.5 2017.0 273 0.8 57.43597 0.6662057 74.384 9.312866 342.76654 9.766449 207.22655 76.441284
143.0 39.5 2017.0 31 0.75 49.192574 0.88473123 87.06079 7.1384277 199.39151 71.757 354.90778 16.69796
139.0 40.5 2017.0 68 0.8 31.635365 0.78345186 261.75723 1.4513245 171.10498 24.194809 354.9824 65.75606
140.0 40.5 2017.0 384 0.7 37.020763 0.8053543 245.5141 4.259285 155.22986 3.8103104 23.55127 84.280426
141.0 40.5 2017.0 537 0.8 48.314846 0.7765704 67.113525 1.0220566 157.48206 19.8256 334.28162 70.14584
142.0 40.5 2017.0 252 0.8 55.54288 0.8095864 78.753845 10.292526 346.3506 13.002403 206.0124 73.30315
143.0 40.5 2017.0 31 0.75 49.192574 0.88473123 87.06079 7.1384277 199.39151 71.757 354.90778 16.69796
139.0 41.5 2017.0 43 0.8 47.72628 0.7867512 81.446045 2.2646255 174.16644 50.198837 349.5639 39.710175
140.0 41.5 2017.0 154 0.75 46.382046 0.5053372 76.227936 2.366417 166.27832 1.2183228 283.49927 87.33801
141.0 41.5 2017.0 138 0.4 43.958534 0.24420884 68.80658 4.3174896 158.92499 1.5680847 268.84167 85.4055
142.0 41.5 2017.0 45 0.55 47.985764 0.5092803 249.18066 2.3259354 158.66199 12.565109 349.49152 77.21446
139.0 42.5 2017.0 27 0.75 52.01005 0.88013226 255.78864 0.6476593 345.98978 17.251747 163.7041 72.735306
140.0 42.5 2017.0 115 0.7 48.759434 0.5058962 264.46143 1.0552063 174.43567 1.3985062 31.48523 88.247986
141.0 42.5 2017.0 120 0.35 46.898903 0.32732263 276.36395 0.12602234 186.36249 0.6680298 17.04663 89.32016
142.0 42.5 2017.0 73 0.5 53.775215 0.5228027 268.13937 6.5891876 177.21991 7.908905 37.50659 79.67873
143.0 42.5 2017.0 122 0.8 51.672867 0.795377 304.9594 5.3131104 143.84723 84.38638 35.127502 1.8068085
144.0 42.5 2017.0 84 0.6 34.096428 0.5959399 131.0661 5.0229797 301.90555 84.912445 40.99527 0.80579376
141.0 43.5 2017.0 70 0.8 42.348354 0.8140453 276.9148 6.8575897 186.61125 2.5224686 76.52878 82.688995
142.0 43.5 2017.0 75 0.8 44.465054 0.8119472 279.32513 11.326202 186.72769 12.749092 49.697144 72.81743
143.0 43.5 2017.0 128 0.7 47.12191 0.79224706 305.8226 8.199226 70.41635 75.759735 214.13344 11.561958
144.0 43.5 2017.0 103 0.65 37.138863 0.6648157 310.12943 1.1296387 132.13867 88.8696 40.130188 0.039611816
141.0 44.5 2017.0 52 0.8 55.08392 0.7359392 270.0474 19.763618 2.763794 7.5139313 112.58368 68.74341
142.0 44.5 2017.0 78 0.8 35.65156 0.7487632 271.8036 20.231117 181.13757 1.8064957 86.25131 69.681274
143.0 44.5 2017.0 41 0.8 29.075186 0.76073146 280.56177 19.820557 189.08339 4.094307 87.910034 69.72592
142.0 45.5 2017.0 40 0.8 38.095886 0.6897914 270.19937 23.843903 2.6261597 5.4725647 104.738495 65.45903
130.0 30.5 2018.0 475 0.25 24.164764 0.16163015 14.678284 76.20448 214.5678 13.001389 123.51874 4.533676
131.0 30.5 2018.0 482 0.3 25.106834 0.21668723 8.651184 79.542145 214.45036 9.435204 123.706085 4.469513
129.0 31.5 2018.0 50 0.7 50.938477 0.554509 62.549072 16.6335 281.87283 68.883804 156.38916 12.635307
130.0 31.5 2018.0 1258 0.4 35.932312 0.14073807 50.575043 19.261215 232.84073 70.72481 140.82172 0.7058792
131.0 31.5 2018.0 1376 0.45 40.49336 0.20909937 53.12262 19.713593 238.29797 70.21196 143.71307 1.6473618
132.0 31.5 2018.0 185 0.7 45.636536 0.75302815 89.524536 4.6327133 345.77264 71.176895 181.05144 18.20237
129.0 32.5 2018.0 121 0.65 51.104282 0.3521815 65.59418 14.818565 281.1556 71.98483 158.2716 10.013535
130.0 32.5 2018.0 4050 0.4 39.06153 0.090136066 252.49928 2.0622635 112.22955 87.31926 342.56094 1.7119751
131.0 32.5 2018.0 4980 0.5 39.549397 0.22125386 75.260284 0.69602966 188.24663 88.218185 345.24036 1.6402359
132.0 32.5 2018.0 1151 0.8 34.580387 0.7210114 83.43567 2.4049149 321.27014 85.48932 173.59607 3.8138962
133.0 32.5 2018.0 131 0.8 46.101124 0.6972646 86.131134 8.778725 348.2398 41.638824 185.6704 47.02057
134.0 32.5 2018.0 39 0.75 33.04068 0.8805769 75.78363 10.708649 329.28143 56.346237 172.43121 31.472694
129.0 33.5 2018.0 76 0.25 50.373116 0.25674534 64.76822 16.168785 270.03113 72.22421 156.86395 7.1886597
130.0 33.5 2018.0 3366 0.3 39.156548 0.03690316 255.25787 30.160004 79.56372 59.769577 346.34668 1.8730011
131.0 33.5 2018.0 4445 0.5 39.39105 0.2059802 258.29138 3.3985138 105.22919 86.188995 348.39368 1.7224121
132.0 33.5 2018.0 1398 0.8 33.34378 0.73362476 83.99402 0.33094788 349.02722 86.183044 174.01599 3.8025208
133.0 33.5 2018.0 423 0.75 41.108036 0.8384223 92.93033 3.518898 353.95654 68.48393 184.29694 21.197845
134.0 33.5 2018.0 362 0.8 36.23659 0.9230249 92.49164 3.9239044 253.6927 85.85574 2.400299 1.3313141
135.0 33.5 2018.0 1006 0.65 31.227795 0.8664557 99.16879 1.7371521 9.1197815 1.6156464 236.21924 87.62726
136.0 33.5 2018.0 873 0.7 31.736572 0.8174154 98.95862 1.9098587 188.96167 0.09098053 281.68832 88.08797
137.0 33.5 2018.0 51 0.75 49.168587 0.87427425 254.22974 3.146431 155.56482 69.953964 345.36224 19.77649
130.0 34.5 2018.0 104 0.75 37.914474 0.7014374 257.27966 12.889954 119.88019 72.72983 349.89978 11.296555
131.0 34.5 2018.0 455 0.7 32.10208 0.8515889 264.04236 5.0162506 144.67816 79.8515 354.8209 8.7992935
132.0 34.5 2018.0 2101 0.8 33.31651 0.8437997 277.212 7.4417267 175.96759 56.183655 12.034973 32.768898
133.0 34.5 2018.0 3662 0.75 33.06102 0.6888699 283.92697 2.9144058 186.50153 68.49898 15.063293 21.282936
134.0 34.5 2018.0 2433 0.8 34.474735 0.73507196 104.463104 1.9350586 201.16344 73.85051 13.907043 16.026794
135.0 34.5 2018.0 3239 0.75 31.327942 0.95976627 279.0405 0.02659607 189.02701 26.925278 9.092865 63.07469
136.0 34.5 2018.0 3450 0.8 30.623756 0.9587182 99.066986 0.19335938 189.10536 11.218796 8.092224 78.77948
137.0 34.5 2018.0 1292 0.8 32.2589 0.87222624 99.36926 4.8540115 190.21043 9.808098 343.3726 79.035095
138.0 34.5 2018.0 1029 0.8 39.98512 0.92929316 116.18527 10.762474 217.6185 46.201477 16.402222 41.79422
139.0 34.5 2018.0 721 0.8 41.722004 0.92976326 131.85419 17.893875 237.14029 39.233047 22.79837 45.319046
140.0 34.5 2018.0 332 0.8 35.31911 0.84039164 147.06488 26.621864 54.391052 5.3171997 313.97165 62.768784
141.0 34.5 2018.0 82 0.8 41.6319 0.78749925 169.91382 26.203651 77.77182 4.3429947 339.0549 63.38394
131.0 35.5 2018.0 97 0.8 30.76343 0.8262205 267.9145 5.0609283 171.11853 53.188766 1.6506348 36.345352
132.0 35.5 2018.0 1682 0.75 32.50624 0.78912514 279.7148 8.231979 178.72803 52.797638 15.742798 35.97513
133.0 35.5 2018.0 3356 0.7 32.09249 0.6536399 284.83017 3.2022476 187.03911 67.5733 16.136627 22.17205
134.0 35.5 2018.0 2177 0.8 33.388363 0.7013619 105.68921 1.453064 200.49493 73.15456 15.250977 16.7789
135.0 35.5 2018.0 2384 0.8 31.67453 0.9561022 278.58612 1.0426025 187.39507 48.797028 9.498474 41.183807
136.0 35.5 2018.0 3050 0.75 31.342459 0.9617181 278.59637 0.8131027 188.14806 28.869766 10.070587 61.116577
137.0 35.5 2018.0 4069 0.55 27.16295 0.92638826 112.53436 3.1759338 203.03741 8.991333 3.2653809 80.45543
138.0 35.5 2018.0 4275 0.75 28.125252 0.96543735 118.46161 3.4696121 212.56078 49.696167 25.53598 40.090973
139.0 35.5 2018.0 1707 0.7 44.154915 0.92902684 123.50458 9.169083 228.5885 58.190506 28.122528 30.16108
140.0 35.5 2018.0 998 0.8 73.19058 0.90251076 154.42908 10.8112335 257.82397 50.500427 56.02469 37.429604
141.0 35.5 2018.0 651 0.6 66.316124 0.367136 318.05875 41.130463 199.00494 29.078087 85.97125 35.1306
142.0 35.5 2018.0 77 0.45 35.034195 0.4357768 309.28058 51.390625 208.31694 8.63578 111.67856 37.27726
134.0 36.5 2018.0 67 0.7 33.02849 0.84724236 280.53403 10.439774 182.02324 38.772247 22.909515 49.313828
135.0 36.5 2018.0 137 0.8 38.03853 0.9367729 277.08786 7.9331665 182.61298 29.244156 20.767883 59.492294
136.0 36.5 2018.0 513 0.8 36.907146 0.9657189 279.51505 3.2305984 9.545288 0.53570557 108.950195 86.72516
137.0 36.5 2018.0 3123 0.6 24.2194 0.95695186 116.75519 2.5039825 208.10368 28.286575 22.119537 61.582565
138.0 36.5 2018.0 3816 0.8 25.589598 0.9687729 119.49762 1.5403671 211.14386 46.89154 28.057343 43.066956
139.0 36.5 2018.0 2094 0.8 36.47536 0.98235464 121.92105 0.9797592 212.89886 44.938553 30.939606 45.044693
140.0 36.5 2018.0 8714 0.6 40.76279 0.68668246 254.38437 85.32071 145.69098 1.5027161 55.574554 4.4303894
141.0 36.5 2018.0 8125 0.65 33.86636 0.7870266 259.3863 83.48479 157.24579 1.3758698 67.092255 6.3670197
142.0 36.5 2018.0 373 0.45 49.574383 0.05473062 265.94205 56.19426 13.919128 11.676315 111.113495 31.21592
136.0 37.5 2018.0 46 0.75 39.06565 0.8077536 288.59775 2.3281708 197.94957 15.549011 26.89679 74.268875
137.0 37.5 2018.0 300 0.8 30.11706 0.94229007 119.37915 6.923691 214.72827 37.51348 20.55722 51.62796
138.0 37.5 2018.0 584 0.8 36.04725 0.93669593 122.741425 2.711769 214.44862 32.169266 28.446503 57.688614
139.0 37.5 2018.0 1246 0.8 34.147373 0.9453527 123.62839 1.8632889 32.724426 25.871284 217.46169 64.05165
140.0 37.5 2018.0 8317 0.55 40.36481 0.6629975 242.48566 85.89534 143.07819 0.6720352 53.03061 4.0490494
141.0 37.5 2018.0 7713 0.65 33.008583 0.7862783 245.72476 84.64931 154.39221 0.12479401 64.38049 5.3492203
142.0 37.5 2018.0 313 0.6 53.811626 0.18681276 210.01042 16.90741 327.05435 56.23593 110.602936 28.268806
139.0 38.5 2018.0 171 0.7 39.475468 0.7073551 290.98907 1.599556 200.93817 1.8224411 62.23825 87.5748
140.0 38.5 2018.0 571 0.5 43.251427 0.5379142 278.42877 1.6570892 188.42822 0.019165039 97.76575 88.34294
141.0 38.5 2018.0 464 0.35 47.725784 0.35917905 270.6599 1.9557343 0.7320862 2.1128616 137.90671 87.120285
142.0 38.5 2018.0 51 0.8 48.12861 0.90392405 2.342102 9.85968 94.6987 13.31041 236.87231 73.326035
139.0 39.5 2018.0 60 0.8 34.808907 0.80687696 263.8338 8.210991 354.02792 1.3450699 93.265045 81.67807
140.0 39.5 2018.0 593 0.65 40.176735 0.6220255 247.31566 3.5459137 337.47662 2.595848 103.61096 85.6035
141.0 39.5 2018.0 764 0.6 48.179577 0.6091373 66.78125 0.12805176 336.773 3.6954193 158.76318 86.30232
142.0 39.5 2018.0 263 0.8 57.719288 0.6290449 73.39157 9.102615 342.2613 7.018837 215.14258 78.46886
143.0 39.5 2018.0 32 0.8 39.527477 0.787372 69.93161 6.9330063 339.8945 0.30511475 247.38693 83.06018
139.0 40.5 2018.0 56 0.8 30.559557 0.829288 262.907 5.983223 172.87744 0.28170776 80.19159 84.01004
140.0 40.5 2018.0 359 0.7 35.22608 0.7174241 243.67517 3.1655045 153.591 1.5209198 37.96161 86.487366
141.0 40.5 2018.0 504 0.65 46.209396 0.7137622 66.61774 0.26595306 156.63849 4.4600525 333.21213 85.53198
142.0 40.5 2018.0 233 0.8 53.961994 0.7552177 78.357635 8.621933 347.6951 4.3610153 231.1295 80.32283
143.0 40.5 2018.0 32 0.8 39.527477 0.787372 69.93161 6.9330063 339.8945 0.30511475 247.38693 83.06018
139.0 41.5 2018.0 42 0.8 45.40961 0.76424205 79.97876 1.3790588 170.04535 2.7641678 323.49048 86.9104
140.0 41.5 2018.0 101 0.75 40.83511 0.4877958 84.02289 1.8883514 174.03479 0.36263275 274.90146 88.07715
141.0 41.5 2018.0 74 0.4 39.253292 0.21434453 86.21179 3.020897 176.3227 2.100891 301.09048 86.31926
142.0 41.5 2018.0 29 0.55 47.82207 0.28365168 248.81345 19.282013 152.83582 16.576897 24.975433 64.12584
139.0 42.5 2018.0 33 0.8 43.392517 0.7668085 79.98279 5.6136017 171.36139 13.75415 328.30014 75.10237
140.0 42.5 2018.0 77 0.8 41.966698 0.66480505 97.40781 2.296379 187.64818 5.9721756 346.46567 83.59848
141.0 42.5 2018.0 136 0.45 48.161087 0.39005265 271.6095 1.351677 181.48479 5.2704163 15.94986 84.55806
142.0 42.5 2018.0 138 0.55 53.55986 0.4361487 255.96794 8.872437 164.21338 11.097008 23.800385 75.72096
143.0 42.5 2018.0 93 0.8 52.501896 0.762603 294.6194 11.377823 194.5497 40.986526 36.980835 46.77159
144.0 42.5 2018.0 50 0.55 36.322784 0.71539736 304.28598 7.0908585 51.409058 67.09593 211.45435 21.659721
141.0 43.5 2018.0 133 0.6 49.064407 0.44577104 269.85983 5.233589 179.09644 8.275421 31.84378 80.18881
142.0 43.5 2018.0 140 0.65 53.712093 0.5247698 261.1278 8.761375 169.70703 9.139282 34.21823 77.28697
143.0 43.5 2018.0 96 0.7 48.899014 0.9321218 299.2907 8.646431 183.60086 70.66995 31.980652 17.15155
144.0 43.5 2018.0 65 0.7 35.013412 0.760578 301.8839 7.998741 56.897705 71.61711 209.5076 16.439651
141.0 44.5 2018.0 47 0.75 64.494736 0.7699122 286.73337 24.182419 191.68388 11.089691 78.964355 63.092377
142.0 44.5 2018.0 57 0.8 46.28776 0.8138317 275.70667 24.437317 179.69324 12.982468 64.09415 61.91638
143.0 44.5 2018.0 28 0.8 30.916914 0.88385224 286.7497 20.770676 186.14958 25.873787 50.65045 55.783966
142.0 45.5 2018.0 32 0.8 47.041378 0.872876 273.37204 25.671242 182.60165 1.6023331 89.27371 64.27142
130.0 30.5 2019.0 57 0.25 25.30961 0.11763121 34.626038 48.458603 215.73616 41.53604 125.247986 0.55104065
131.0 30.5 2019.0 64 0.4 30.129257 0.39434108 33.864075 80.447296 216.79048 9.540459 126.70999 0.47872162
129.0 31.5 2019.0 72 0.8 46.023773 0.5840212 70.81372 8.813164 271.73364 80.57565 161.32788 3.3122025
130.0 31.5 2019.0 682 0.5 34.057415 0.25913882 60.029114 4.945633 225.12721 84.8831 329.9158 1.3093414
131.0 31.5 2019.0 783 0.6 40.31709 0.35357055 65.240906 4.1644897 238.2492 85.8044 335.20386 0.50891113
132.0 31.5 2019.0 226 0.8 53.646072 0.8889786 87.69653 5.2161255 325.43945 80.29367 178.44684 8.162819
133.0 31.5 2019.0 54 0.5 61.514576 0.20711368 202.07289 6.579941 111.15326 7.92144 331.35632 79.67502
129.0 32.5 2019.0 164 0.65 53.324017 0.45109695 249.80045 10.742561 27.644318 75.644714 157.99878 9.409248
130.0 32.5 2019.0 2655 0.4 39.30966 0.1375985 252.23178 11.370392 85.35187 78.333084 342.75082 2.5792923
131.0 32.5 2019.0 3259 0.5 39.55991 0.24521898 255.77242 3.443863 108.56436 85.90527 345.9056 2.2122803
132.0 32.5 2019.0 936 0.8 38.418995 0.7645371 83.859375 2.5735474 318.09827 85.601974 174.01978 3.5639954
133.0 32.5 2019.0 196 0.75 48.854065 0.7876568 87.763916 3.9465714 355.37195 31.171974 184.23378 58.522446
134.0 32.5 2019.0 36 0.7 25.604412 0.9023192 81.57538 4.281555 347.72293 41.90564 176.30707 47.773315
129.0 33.5 2019.0 95 0.65 56.238163 0.45809403 248.65639 29.850456 49.604492 58.736694 153.7663 8.44902
130.0 33.5 2019.0 2112 0.35 39.855145 0.11076183 254.71948 27.98072 82.56 61.795715 346.4557 3.2639618
131.0 33.5 2019.0 2883 0.5 39.13504 0.24791531 258.6098 6.7865753 98.16818 82.802124 348.89404 2.3871384
132.0 33.5 2019.0 1140 0.8 34.034096 0.72660416 264.779 1.0708771 9.634125 85.829926 174.70349 4.0297775
133.0 33.5 2019.0 475 0.8 39.779648 0.8463838 274.36868 1.0814209 7.8550415 72.7549 184.03369 17.209023
134.0 33.5 2019.0 400 0.75 35.431686 0.91476613 95.58905 4.1873627 280.36957 85.798004 185.6146 0.34893036
135.0 33.5 2019.0 979 0.65 31.22392 0.8740478 100.78177 2.5875397 10.703491 1.7315063 246.94841 86.885925
136.0 33.5 2019.0 820 0.7 31.930134 0.8341799 101.568665 2.0036087 11.473206 2.726883 227.83267 86.615265
137.0 33.5 2019.0 44 0.8 46.110058 0.92691153 81.00821 4.0713043 178.88165 62.543564 348.9207 27.101921
130.0 34.5 2019.0 89 0.75 41.027084 0.6074648 250.68408 18.523506 106.627625 67.51776 344.8694 12.28846
131.0 34.5 2019.0 437 0.8 34.59068 0.7486486 264.11374 5.567978 110.46231 83.79126 354.3809 2.7382965
132.0 34.5 2019.0 2245 0.8 33.39888 0.8243072 277.50854 7.9154434 173.27563 60.511826 11.784363 28.202415
133.0 34.5 2019.0 3134 0.75 33.90771 0.7167335 282.11523 4.0507507 182.00679 68.026474 13.718536 21.558418
134.0 34.5 2019.0 1783 0.8 36.152367 0.78357524 101.014404 4.427063 209.4777 76.262634 9.992035 12.977928
135.0 34.5 2019.0 3418 0.8 30.760706 0.9643924 99.51837 0.4981537 189.77647 27.385498 8.556885 62.60919
136.0 34.5 2019.0 3656 0.8 30.525377 0.96104807 280.00354 0.061302185 189.98984 12.60173 10.277771 77.3981
137.0 34.5 2019.0 1455 0.8 32.276993 0.8911177 100.187744 5.119858 190.88577 7.7430496 337.01715 80.699936
138.0 34.5 2019.0 1112 0.8 37.876434 0.9468132 114.00287 11.341957 211.1276 31.730522 6.809326 55.840927
139.0 34.5 2019.0 671 0.8 41.712578 0.88944423 134.02942 18.63507 228.88667 14.095161 353.79874 66.31152
140.0 34.5 2019.0 309 0.8 36.732265 0.8628984 148.91498 23.08039 54.508423 10.220856 302.28424 64.512695
141.0 34.5 2019.0 79 0.8 42.890514 0.815977 165.45813 19.05754 59.688354 38.192734 276.14093 45.634903
131.0 35.5 2019.0 95 0.8 33.2711 0.7558056 266.53088 6.4010773 167.17871 55.37973 0.8469238 33.854668
132.0 35.5 2019.0 1827 0.75 32.59156 0.7841981 280.0411 8.255692 177.77283 55.673477 15.457489 33.046547
133.0 35.5 2019.0 2811 0.7 33.058994 0.69164175 283.06522 3.7930984 184.41747 66.205536 14.71344 23.452972
134.0 35.5 2019.0 1497 0.8 36.11367 0.75295156 102.16968 3.4969864 204.56001 74.10292 11.199463 15.487732
135.0 35.5 2019.0 2593 0.8 31.234032 0.95643705 278.56662 0.43293762 188.038 50.682358 8.921173 39.3143
136.0 35.5 2019.0 3326 0.8 30.76682 0.9676023 278.68137 1.2409058 188.06693 26.33873 11.185364 63.627472
137.0 35.5 2019.0 4016 0.7 27.794773 0.9460792 111.91437 3.1027145 202.3362 7.73423 0.2149353 81.659515
138.0 35.5 2019.0 4111 0.8 27.271969 0.98683274 118.07568 4.3435974 265.1538 84.82956 27.862915 2.799347
139.0 35.5 2019.0 1655 0.8 41.47668 0.962996 122.262115 9.842064 220.79153 40.527832 21.237915 47.784332
140.0 35.5 2019.0 829 0.8 69.791916 0.9476414 157.18848 13.001846 47.96866 54.953445 255.44958 31.892914
141.0 35.5 2019.0 474 0.45 67.87414 0.31120077 328.91895 34.995285 204.74287 38.743057 84.7652 31.911385
142.0 35.5 2019.0 47 0.75 40.592175 0.5290102 282.22806 45.873047 15.640167 3.304039 108.82895 43.93654
134.0 36.5 2019.0 78 0.75 34.577362 0.85140336 283.23553 8.856171 183.42238 47.566437 21.03833 41.06659
135.0 36.5 2019.0 138 0.8 40.332882 0.952604 277.6806 5.63282 183.42319 36.968567 15.054504 52.45862
136.0 36.5 2019.0 530 0.8 35.0308 0.9599586 276.85294 3.8106384 7.014038 2.4176254 129.33768 85.485245
137.0 36.5 2019.0 2899 0.65 25.236372 0.98638606 116.940216 2.3955612 207.93665 22.571213 21.203918 67.2879
138.0 36.5 2019.0 3561 0.75 24.815659 0.9781576 119.61786 1.8037033 226.19113 83.69997 29.427124 6.034279
139.0 36.5 2019.0 2168 0.8 33.904686 0.963145 121.22992 1.5821686 212.25557 32.945038 28.791565 57.00711
140.0 36.5 2019.0 5159 0.6 49.670975 0.5709727 276.30594 84.82373 142.63995 3.579071 52.406036 3.734665
141.0 36.5 2019.0 4359 0.7 35.48296 0.7898385 276.6202 82.60266 162.45667 3.0421143 72.096985 6.736473
142.0 36.5 2019.0 243 0.45 49.07342 0.18332806 296.86987 63.887344 202.8584 1.9639282 111.898926 26.027412
